PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;e1a014d8-2ca2-4275-8220-414092cd8ed6;global;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;FAIL;Guest invitations are not restricted to users with specific administrative roles only.;authorizationPolicy;entra_policy_guest_invite_only_for_admin_roles;False;Authorization Policy;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;e1a014d8-2ca2-4275-8220-414092cd8ed6;global;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;FAIL;Guest user access is not restricted to properties and memberships of their own directory objects;authorizationPolicy;entra_policy_guest_users_access_restrictions;False;Authorization Policy;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;e1a014d8-2ca2-4275-8220-414092cd8ed6;global;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;FAIL;Entra allows users to consent apps accessing company data on their behalf;authorizationPolicy;entra_policy_restricts_user_consent_for_apps;False;Authorization Policy;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;e1a014d8-2ca2-4275-8220-414092cd8ed6;global;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;PASS;Entra does not allow users to consent non-verified apps accessing company data on their behalf.;authorizationPolicy;entra_policy_user_consent_for_verified_apps;False;Authorization Policy;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;e1a014d8-2ca2-4275-8220-414092cd8ed6;global;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;PASS;Entra security defaults is enabled.;00000000-0000-0000-0000-000000000005;entra_security_defaults_enabled;False;Security Defaults;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;e1a014d8-2ca2-4275-8220-414092cd8ed6;global;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;FAIL;There is no trusted location with IP ranges defined.;e1a014d8-2ca2-4275-8220-414092cd8ed6;entra_trusted_named_locations_exists;False;vigneshrajaramasamygmail.onmicrosoft.com;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;e1a014d8-2ca2-4275-8220-414092cd8ed6;global;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;FAIL;Users can create Microsoft 365 groups.;e1a014d8-2ca2-4275-8220-414092cd8ed6;entra_users_cannot_create_microsoft_365_groups;False;vigneshrajaramasamygmail.onmicrosoft.com;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;PASS;Role assignment ea275181-68fb-49c1-8caf-65a31c9c1b8f in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not grant User Access Administrator role.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Authorization/roleAssignments/ea275181-68fb-49c1-8caf-65a31c9c1b8f;iam_role_user_access_admin_restricted;False;ea275181-68fb-49c1-8caf-65a31c9c1b8f;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;ksi-iam-07;Securely manage the lifecycle and privileges of all accounts, roles, and groups;Identity and Access Management;;;azure;;PASS;Role assignment ea275181-68fb-49c1-8caf-65a31c9c1b8f in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not grant User Access Administrator role.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Authorization/roleAssignments/ea275181-68fb-49c1-8caf-65a31c9c1b8f;iam_role_user_access_admin_restricted;False;ea275181-68fb-49c1-8caf-65a31c9c1b8f;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;PASS;Role assignment bd944e09-46ca-4d89-bfbe-102ac87de6dc in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not grant User Access Administrator role.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Authorization/roleAssignments/bd944e09-46ca-4d89-bfbe-102ac87de6dc;iam_role_user_access_admin_restricted;False;bd944e09-46ca-4d89-bfbe-102ac87de6dc;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;ksi-iam-07;Securely manage the lifecycle and privileges of all accounts, roles, and groups;Identity and Access Management;;;azure;;PASS;Role assignment bd944e09-46ca-4d89-bfbe-102ac87de6dc in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not grant User Access Administrator role.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Authorization/roleAssignments/bd944e09-46ca-4d89-bfbe-102ac87de6dc;iam_role_user_access_admin_restricted;False;bd944e09-46ca-4d89-bfbe-102ac87de6dc;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;PASS;Role assignment 5239f262-b3eb-4be6-9594-9d145de83d82 in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not grant User Access Administrator role.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Authorization/roleAssignments/5239f262-b3eb-4be6-9594-9d145de83d82;iam_role_user_access_admin_restricted;False;5239f262-b3eb-4be6-9594-9d145de83d82;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;ksi-iam-07;Securely manage the lifecycle and privileges of all accounts, roles, and groups;Identity and Access Management;;;azure;;PASS;Role assignment 5239f262-b3eb-4be6-9594-9d145de83d82 in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not grant User Access Administrator role.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/providers/Microsoft.Authorization/roleAssignments/5239f262-b3eb-4be6-9594-9d145de83d82;iam_role_user_access_admin_restricted;False;5239f262-b3eb-4be6-9594-9d145de83d82;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;ksi-mla;A secure cloud service offering will monitor, log, and audit all important events, activity, and changes;Monitoring, Logging, and Auditing;;;azure;;FAIL;Key Vault ref3tierkv7mog1c in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have a diagnostic setting with audit logging.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.KeyVault/vaults/ref3tierkv7mog1c;keyvault_logging_enabled;False;ref3tierkv7mog1c;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;ksi-cna;A secure cloud service offering will use cloud native architecture and design principles to enforce and enhance the Confidentiality, Integrity and Availability of the system;Cloud Native Architecture;;;azure;;FAIL;Keyvault ref3tierkv7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is not using private endpoints.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.KeyVault/vaults/ref3tierkv7mog1c;keyvault_private_endpoints;False;ref3tierkv7mog1c;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;ksi-iam;A secure cloud service offering will protect user data, control access, and apply zero trust principles;Identity and Access Management;;;azure;;PASS;Keyvault ref3tierkv7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) is using RBAC for access control.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.KeyVault/vaults/ref3tierkv7mog1c;keyvault_rbac_enabled;False;ref3tierkv7mog1c;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;ksi-cna;A secure cloud service offering will use cloud native architecture and design principles to enforce and enhance the Confidentiality, Integrity and Availability of the system;Cloud Native Architecture;;;azure;;FAIL;Bastion Host from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not exist;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7;network_bastion_host_exists;False;843e85de-3f5f-4614-967a-9f39f1fe9ba7;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;ksi-cna;A secure cloud service offering will use cloud native architecture and design principles to enforce and enhance the Confidentiality, Integrity and Availability of the system;Cloud Native Architecture;;;azure;;FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7)': australiacentral, uaenorth, francesouth, australiacentral2, australiaeast, malaysiawest, southindia, westeurope, japanwest, koreasouth, chilecentral, southcentralus, eastasia, italynorth, westus, koreacentral, northcentralus, germanynorth, eastus, brazilsoutheast, polandcentral, southeastasia, newzealandnorth, eastus2, southafricanorth, uaecentral, israelcentral, indonesiacentral, westindia, austriaeast, uksouth, westus2, belgiumcentral, westcentralus, norwaywest, canadaeast, francecentral, switzerlandwest, denmarkeast, southafricawest, jioindiacentral, germanywestcentral, spaincentral, northeurope, canadacentral, swedencentral, switzerlandnorth, ukwest, qatarcentral, australiasoutheast, mexicocentral, japaneast, brazilsouth, jioindiawest, norwayeast, westus3, centralus.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7;network_watcher_enabled;False;843e85de-3f5f-4614-967a-9f39f1fe9ba7;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;ksi-mla;A secure cloud service offering will monitor, log, and audit all important events, activity, and changes;Monitoring, Logging, and Auditing;;;azure;;FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7)': australiacentral, uaenorth, francesouth, australiacentral2, australiaeast, malaysiawest, southindia, westeurope, japanwest, koreasouth, chilecentral, southcentralus, eastasia, italynorth, westus, koreacentral, northcentralus, germanynorth, eastus, brazilsoutheast, polandcentral, southeastasia, newzealandnorth, eastus2, southafricanorth, uaecentral, israelcentral, indonesiacentral, westindia, austriaeast, uksouth, westus2, belgiumcentral, westcentralus, norwaywest, canadaeast, francecentral, switzerlandwest, denmarkeast, southafricawest, jioindiacentral, germanywestcentral, spaincentral, northeurope, canadacentral, swedencentral, switzerlandnorth, ukwest, qatarcentral, australiasoutheast, mexicocentral, japaneast, brazilsouth, jioindiawest, norwayeast, westus3, centralus.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7;network_watcher_enabled;False;843e85de-3f5f-4614-967a-9f39f1fe9ba7;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;ksi-mla-07;Maintain a list of information resources and event types that will be monitored, logged, and audited;Monitoring, Logging, and Auditing;;;azure;;FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7)': australiacentral, uaenorth, francesouth, australiacentral2, australiaeast, malaysiawest, southindia, westeurope, japanwest, koreasouth, chilecentral, southcentralus, eastasia, italynorth, westus, koreacentral, northcentralus, germanynorth, eastus, brazilsoutheast, polandcentral, southeastasia, newzealandnorth, eastus2, southafricanorth, uaecentral, israelcentral, indonesiacentral, westindia, austriaeast, uksouth, westus2, belgiumcentral, westcentralus, norwaywest, canadaeast, francecentral, switzerlandwest, denmarkeast, southafricawest, jioindiacentral, germanywestcentral, spaincentral, northeurope, canadacentral, swedencentral, switzerlandnorth, ukwest, qatarcentral, australiasoutheast, mexicocentral, japaneast, brazilsouth, jioindiawest, norwayeast, westus3, centralus.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7;network_watcher_enabled;False;843e85de-3f5f-4614-967a-9f39f1fe9ba7;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;ksi-mla;A secure cloud service offering will monitor, log, and audit all important events, activity, and changes;Monitoring, Logging, and Auditing;;;azure;;FAIL;SQL Server ref3tier-dev-sql-7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has auditing disabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Sql/servers/ref3tier-dev-sql-7mog1c;sqlserver_auditing_retention_90_days;False;ref3tier-dev-sql-7mog1c;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;ksi-rpl;A secure cloud service offering will define, maintain, and test incident response plan(s) and recovery capabilities to ensure minimal service disruption and data loss;Recovery Planning;;;azure;;FAIL;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have Geo-redundant storage enabled, it has Standard_LRS instead.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;storage_geo_redundant_enabled;False;ref3tierst7mog1c;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;ksi-rpl;A secure cloud service offering will define, maintain, and test incident response plan(s) and recovery capabilities to ensure minimal service disruption and data loss;Recovery Planning;;;azure;;FAIL;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have Geo-redundant storage enabled, it has Standard_LRS instead.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;storage_geo_redundant_enabled;False;tfstatevignesh001;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;ksi-rpl;A secure cloud service offering will define, maintain, and test incident response plan(s) and recovery capabilities to ensure minimal service disruption and data loss;Recovery Planning;;;azure;;FAIL;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has infrastructure encryption disabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;storage_infrastructure_encryption_is_enabled;False;ref3tierst7mog1c;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;ksi-svc;A secure cloud service offering will follow FedRAMP encryption policies, continuously verify information resource integrity, and restrict access to third-party information resources;Service Configuration;;;azure;;FAIL;Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has infrastructure encryption disabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c;storage_infrastructure_encryption_is_enabled;False;ref3tierst7mog1c;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;ksi-rpl;A secure cloud service offering will define, maintain, and test incident response plan(s) and recovery capabilities to ensure minimal service disruption and data loss;Recovery Planning;;;azure;;FAIL;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has infrastructure encryption disabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;storage_infrastructure_encryption_is_enabled;False;tfstatevignesh001;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
azure;FedRAMP 20x Key Security Indicators (KSIs) Low Impact Level represent core security indicators for cloud service providers, focusing on automation, continuous monitoring, and cloud-native security principles per FedRAMP 20x Phase One pilot requirements for Low impact systems.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;ksi-svc;A secure cloud service offering will follow FedRAMP encryption policies, continuously verify information resource integrity, and restrict access to third-party information resources;Service Configuration;;;azure;;FAIL;Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has infrastructure encryption disabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001;storage_infrastructure_encryption_is_enabled;False;tfstatevignesh001;FedRAMP-20x-KSI-Low;FedRAMP 20x Key Security Indicators (KSIs) - Low Impact Level v25.05C;
